,RT_war_P0,prop_war_RTs_P0,frequency_days_P0,nb_mentors_proukraine_P0,nb_mentors_prorussia_P0,Betweenness_centrality_P0,Closeness_centrality_P0,PageRank_P0,RT_war_P1,prop_war_RTs_P1,frequency_days_P1,nb_mentors_proukraine_P1,nb_mentors_prorussia_P1,Betweenness_centrality_P1,Closeness_centrality_P1,PageRank_P1,RT_war_P2,prop_war_RTs_P2,frequency_days_P2,nb_mentors_proukraine_P2,nb_mentors_prorussia_P2,Betweenness_centrality_P2,Closeness_centrality_P2,PageRank_P2,RT_war_P3,prop_war_RTs_P3,frequency_days_P3,nb_mentors_proukraine_P3,nb_mentors_prorussia_P3,Betweenness_centrality_P3,Closeness_centrality_P3,PageRank_P3,RT_war_P4,prop_war_RTs_P4,frequency_days_P4,nb_mentors_proukraine_P4,nb_mentors_prorussia_P4,Betweenness_centrality_P4,Closeness_centrality_P4,PageRank_P4,RT_war_P5,prop_war_RTs_P5,frequency_days_P5,nb_mentors_proukraine_P5,nb_mentors_prorussia_P5,Betweenness_centrality_P5,Closeness_centrality_P5,PageRank_P5,RT_war_P6,prop_war_RTs_P6,frequency_days_P6,nb_mentors_proukraine_P6,nb_mentors_prorussia_P6,Betweenness_centrality_P6,Closeness_centrality_P6,PageRank_P6,RT_war_P7,prop_war_RTs_P7,frequency_days_P7,nb_mentors_proukraine_P7,nb_mentors_prorussia_P7,Betweenness_centrality_P7,Closeness_centrality_P7,PageRank_P7,RT_war_P8,prop_war_RTs_P8,frequency_days_P8,nb_mentors_proukraine_P8,nb_mentors_prorussia_P8,Betweenness_centrality_P8,Closeness_centrality_P8,PageRank_P8,RT_war_P9,prop_war_RTs_P9,frequency_days_P9,nb_mentors_proukraine_P9,nb_mentors_prorussia_P9,Betweenness_centrality_P9,Closeness_centrality_P9,PageRank_P9,RT_war_P10,prop_war_RTs_P10,frequency_days_P10,nb_mentors_proukraine_P10,nb_mentors_prorussia_P10,Betweenness_centrality_P10,Closeness_centrality_P10,PageRank_P10,RT_war_P11,prop_war_RTs_P11,frequency_days_P11,nb_mentors_proukraine_P11,nb_mentors_prorussia_P11,Betweenness_centrality_P11,Closeness_centrality_P11,PageRank_P11,RT_war_P12,prop_war_RTs_P12,frequency_days_P12,nb_mentors_proukraine_P12,nb_mentors_prorussia_P12,Betweenness_centrality_P12,Closeness_centrality_P12,PageRank_P12,RT_war_P13,prop_war_RTs_P13,frequency_days_P13,nb_mentors_proukraine_P13,nb_mentors_prorussia_P13,Betweenness_centrality_P13,Closeness_centrality_P13,PageRank_P13,RT_war_P14,prop_war_RTs_P14,frequency_days_P14,nb_mentors_proukraine_P14,nb_mentors_prorussia_P14,Betweenness_centrality_P14,Closeness_centrality_P14,PageRank_P14
S817U,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0065359477124183,0.0344827586206896,1.0,0.0,0.0,0.2928359194453615,0.0002223424236986,4.0,0.0291970802919708,0.1034482758620689,2.0,0.0,0.0,0.3318197694725812,0.0002281702331051,8.0,0.0555555555555555,0.2413793103448276,2.0,0.0,0.0,0.3304083698953763,0.0002661064256622,18.0,0.0511363636363636,0.3103448275862069,3.0,0.0,0.0,0.3410879233664043,0.0004549961527145,22.0,0.0363636363636363,0.3793103448275862,3.0,0.0,0.0,0.344222833562586,0.0005617675894829,9.0,0.0179282868525896,0.2068965517241379,2.0,0.0,0.0,0.3410562180579216,0.0003685363923917,3.0,0.0100334448160535,0.0689655172413793,1.0,0.0,0.0,0.3131090851933354,0.0002544534886442,6.0,0.0209059233449477,0.1379310344827586,2.0,0.0,0.0,0.3206751054852321,0.0003786384122638,5.0,0.0165562913907284,0.1034482758620689,2.0,0.0,0.0,0.31392,0.0003622612301815,5.0,0.0203252032520325,0.1379310344827586,1.0,0.0,0.0,0.295551492992078,0.0004147698515106,10.0,0.0343642611683848,0.2068965517241379,1.0,0.0,0.0,0.2995662949194547,0.000657165080539,9.0,0.0326086956521739,0.2068965517241379,2.0,0.0,0.0,0.3202170963364993,0.0006252614146848,4.0,0.0289855072463768,0.1379310344827586,2.0,0.0,0.0,0.316442239546421,0.0005185449537398
S211U,9.0,0.0013307703681798,0.2068965517241379,0.0,4.0,0.0053348008674084,0.3569338794616735,0.0009782930624,17.0,0.0023822869955156,0.4482758620689655,0.0,5.0,0.0003001379110474,0.356748678020625,0.0009940906875934,32.0,0.0042592839078929,0.6206896551724138,0.0,6.0,0.0,0.3441986806363989,0.0009621751054603,36.0,0.0045900803264057,0.5517241379310345,0.0,6.0,0.0,0.3406238795267121,0.0006795909450405,46.0,0.0062474534836343,0.7241379310344828,0.0,6.0,0.0,0.3405217391304347,0.000659996968354,55.0,0.006863846249844,0.8275862068965517,0.0,6.0,0.0005888979646173,0.3373942470389171,0.0007486941289702,41.0,0.0057705840957072,0.6896551724137931,0.0,5.0,0.0,0.337037037037037,0.0007411871010317,38.0,0.0063769088773284,0.6551724137931034,0.0,6.0,0.0,0.3371505557426743,0.0006657231035216,61.0,0.0107735782409042,0.7586206896551724,0.0,5.0,0.0,0.3359190556492411,0.0007508573654435,51.0,0.0102389078498293,0.7586206896551724,0.0,5.0,0.0008454899337744,0.3380088949709203,0.000740252804238,29.0,0.0066651344518501,0.6896551724137931,0.0,3.0,0.0,0.3351554492654595,0.0005456931013547,52.0,0.0095395340304531,0.6896551724137931,0.0,5.0,0.0,0.3358725761772853,0.0007696602511478,82.0,0.0119168725475948,0.896551724137931,0.0,5.0,0.0,0.335530881332408,0.0010089003611127,75.0,0.0133120340788072,0.8620689655172413,0.0,6.0,0.0,0.3383512544802867,0.0009179891552689,26.0,0.0131512392513909,0.4482758620689655,0.0,5.0,0.0,0.3426707597851113,0.0006884901524516
S443U,0.0,0.0,0.0,0.0,0.0,,,,4.0,0.0004713646005185,0.1034482758620689,0.0,2.0,0.0,0.3347584797547733,0.0003718942405639,13.0,0.001079554891214,0.2758620689655172,0.0,6.0,0.0004806465878321,0.3423388653029718,0.0004939182563005,30.0,0.0026290421523091,0.4137931034482758,0.0,7.0,0.0005745445625785,0.3396496245977833,0.0005961540190915,36.0,0.0028880866425992,0.5862068965517241,1.0,7.0,0.0140891300678684,0.4547143520668834,0.0005554051948831,26.0,0.0019400089538874,0.5517241379310345,1.0,5.0,0.0204228764000762,0.4484930274403959,0.0004410774071001,16.0,0.0016288302962435,0.3103448275862069,1.0,4.0,0.0151421962443968,0.4647168059424327,0.0003861190957066,20.0,0.0027559597629874,0.4482758620689655,1.0,3.0,0.0008875062147095,0.4568690095846645,0.000419349715611,30.0,0.0044372134299659,0.6206896551724138,0.0,5.0,0.0013300613542599,0.3359190556492411,0.0004470741034378,20.0,0.0037750094375235,0.4482758620689655,0.0,5.0,0.0008454899337744,0.3380088949709203,0.0004030910534252,7.0,0.0014115749142972,0.2413793103448276,0.0,3.0,0.0,0.3351554492654595,0.0002564582454281,11.0,0.002505124117513,0.3103448275862069,0.0,4.0,0.0,0.3356401384083045,0.0002956730570183,16.0,0.0051998700032499,0.4482758620689655,0.0,3.0,0.0,0.3343706777316735,0.0003263553457566,19.0,0.0053042992741485,0.4827586206896552,0.0,3.0,0.0,0.3323943661971831,0.0003464651166857,11.0,0.0042951971885982,0.2413793103448276,0.0,3.0,0.0,0.3390280941533788,0.0003645049325381
S204U,2.0,0.0074626865671641,0.0689655172413793,0.0,1.0,0.0,0.2198198198198198,0.0005522686758918,5.0,0.0178571428571428,0.1034482758620689,0.0,2.0,0.0,0.273539571407523,0.0005383305337494,12.0,0.0236686390532544,0.2413793103448276,0.0,3.0,0.0,0.3274270948689553,0.0004889662629065,16.0,0.0305927342256214,0.3103448275862069,0.0,5.0,0.0019903814639989,0.3398926654740608,0.0003984561841694,13.0,0.0471014492753623,0.3103448275862069,0.0,4.0,0.0010265947401216,0.3393414211438474,0.0003056994436405,6.0,0.0419580419580419,0.2068965517241379,0.0,3.0,0.0,0.3333333333333333,0.0002245088028629,4.0,0.0173160173160173,0.1379310344827586,0.0,2.0,0.0,0.3247890979883193,0.0002407707202939,6.0,0.024,0.1724137931034483,0.0,2.0,0.0,0.3289516924088071,0.0002603463311699,12.0,0.0470588235294117,0.3103448275862069,0.0,3.0,0.0,0.332776478449716,0.0002911601721245,19.0,0.0494791666666666,0.4482758620689655,0.0,3.0,0.0,0.3343485617597292,0.0004040031621824,17.0,0.0365591397849462,0.4137931034482758,0.0,4.0,0.0,0.3374613003095975,0.0004372513792384,14.0,0.0318181818181818,0.3793103448275862,0.0,4.0,0.001590872450824,0.3384508025122121,0.0003317515328755,22.0,0.0504587155963302,0.3448275862068966,0.0,4.0,0.0,0.3357638888888888,0.0004162852504423,35.0,0.0741525423728813,0.2413793103448276,0.0,5.0,0.0003149158531539,0.3369022127052106,0.0005181550611048,21.0,0.0772058823529411,0.1034482758620689,0.0,3.0,0.0003455954663423,0.3387708649468892,0.0005141273194136
S733U,1.0,0.0003561253561253,0.0344827586206896,1.0,0.0,0.0,0.2807179015186378,0.0004822004379877,2.0,0.0006600660066006,0.0689655172413793,1.0,0.0,0.0,0.2875786695734488,0.000572304577193,11.0,0.0034722222222222,0.2758620689655172,4.0,0.0,0.0,0.3303538175046555,0.0007457505676519,34.0,0.0105100463678516,0.5862068965517241,5.0,0.0,0.0,0.3403797921891795,0.0007666055107334,34.0,0.0131936360108653,0.5862068965517241,5.0,0.0,0.0,0.3395768296912937,0.0006422344700814,25.0,0.0082020997375328,0.5172413793103449,5.0,0.0,0.0004382132406817,0.3511799929552659,0.0005756696677916,39.0,0.0092417061611374,0.7241379310344828,6.0,0.0,0.0004153814093618,0.3539603960396039,0.0008845385323339,29.0,0.0076235541535226,0.5862068965517241,6.0,0.0,0.0017051995906308,0.3548387096774194,0.0008689995229313,13.0,0.0036121144762434,0.3793103448275862,3.0,0.0,0.0003603340724456,0.3255966001961425,0.0006187218306972,12.0,0.0033566433566433,0.3448275862068966,3.0,0.0,0.0,0.3294431477159053,0.0005990729157173,11.0,0.0029372496662216,0.2758620689655172,5.0,0.0,0.0,0.3301918545944126,0.0006236186124837,5.0,0.001531393568147,0.1379310344827586,4.0,0.0,0.0016192903663655,0.3091140854047163,0.0004327376791224,5.0,0.0019164430816404,0.1379310344827586,4.0,0.0,0.0053309127040075,0.3280189959294436,0.0004119966653915,7.0,0.0023018743834265,0.2068965517241379,3.0,0.0,0.0021048134329799,0.3241758241758242,0.0005327258492069,4.0,0.0023161551823972,0.1379310344827586,2.0,0.0,0.0,0.316442239546421,0.0005185449537398
S568U,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,25.0,0.1237623762376237,0.2758620689655172,2.0,0.0,0.0,0.3318197694725812,0.0005967993196696,44.0,0.1164021164021164,0.5862068965517241,3.0,0.0,0.0007086246120177,0.3367733058135534,0.0007732479769331,39.0,0.0874439461883408,0.6896551724137931,3.0,0.0,0.0005270920950439,0.3460603956959389,0.0008018199669546,42.0,0.071917808219178,0.7241379310344828,4.0,0.0,0.0,0.3485376044568245,0.0009297423814103,36.0,0.0505617977528089,0.6551724137931034,5.0,0.0,0.0003446221137378,0.3528375044060627,0.0010354952514312,19.0,0.0452380952380952,0.4137931034482758,4.0,0.0,0.0016222067104056,0.3310069790628115,0.0008182691435055,15.0,0.0657894736842105,0.3448275862068966,2.0,0.0,0.0,0.3206751054852321,0.000721314347181,10.0,0.064516129032258,0.2413793103448276,2.0,0.0,0.0,0.31392,0.0005729448782745,8.0,0.0592592592592592,0.2413793103448276,2.0,0.0,0.0,0.3040752351097178,0.0005768159578764,15.0,0.0785340314136125,0.3793103448275862,3.0,0.0,0.0005641672555258,0.3123385012919896,0.0009287185968284,17.0,0.0661478599221789,0.3793103448275862,3.0,0.0,0.0020212393496761,0.3180592991913746,0.001075305478027,9.0,0.0576923076923076,0.2068965517241379,2.0,0.0,0.0,0.3056125941136208,0.0010061169503433
S771U,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,4.0,0.0139372822299651,0.1379310344827586,3.0,0.0,0.0007728900472426,0.3353335686551359,0.0002358542671244,14.0,0.0381471389645776,0.4137931034482758,5.0,0.0,0.0005700549811402,0.3393414211438474,0.0003668727364151,17.0,0.054140127388535,0.4482758620689655,5.0,0.0,0.0,0.3497018589968432,0.0004512941204117,16.0,0.0311284046692607,0.3793103448275862,5.0,0.0,0.0,0.3529619181946403,0.0004611378417752,14.0,0.0298507462686567,0.3448275862068966,5.0,0.0,0.0007841762816463,0.3523407250967969,0.0005029975912569,8.0,0.0375586854460093,0.2413793103448276,2.0,0.0,0.0,0.3288213931990756,0.0004279780529377,5.0,0.0301204819277108,0.1724137931034483,2.0,0.0,0.0,0.3109852061693421,0.0003498688288417,7.0,0.0546875,0.2413793103448276,2.0,0.0,0.0,0.3089763779527559,0.0004796387953694,5.0,0.0384615384615384,0.1724137931034483,2.0,0.0,0.0,0.3036944270507201,0.0004332833352195,4.0,0.0294117647058823,0.1034482758620689,2.0,0.0,0.0,0.3170491803278688,0.0003508620220754,2.0,0.0196078431372549,0.0344827586206896,2.0,0.0,0.0027686171817263,0.3202170963364993,0.0002546781361284,1.0,0.025,0.0344827586206896,1.0,0.0,0.0,0.2735906862745098,0.0002418663309287
S214U,3.0,0.0070754716981132,0.0689655172413793,0.0,1.0,0.0,0.3085483055134042,0.0004312730480699,3.0,0.0082417582417582,0.0689655172413793,0.0,2.0,0.0,0.3347584797547733,0.0003368895275245,20.0,0.029806259314456,0.2068965517241379,0.0,3.0,0.0,0.3379047619047619,0.0006081908911033,52.0,0.0356408498971898,0.4482758620689655,0.0,4.0,0.0002531758809002,0.3389225829468427,0.0008222921567943,40.0,0.03125,0.4137931034482758,0.0,4.0,0.0003305205510535,0.3393414211438474,0.0005486442810416,20.0,0.0287769784172661,0.3448275862068966,0.0,2.0,0.0,0.3331105913798864,0.0003553151064336,16.0,0.0176600441501103,0.3103448275862069,0.0,3.0,0.0,0.3352310783657066,0.0003675658663388,21.0,0.0211267605633802,0.3103448275862069,0.0,3.0,0.0,0.3333333333333333,0.0003991910088914,19.0,0.0304,0.2413793103448276,0.0,3.0,0.0,0.3329989969909729,0.0003208295375115,9.0,0.0146818923327895,0.2068965517241379,0.0,3.0,0.0034106716074128,0.3348017621145374,0.0002531594882116,13.0,0.0159509202453987,0.2413793103448276,0.0,3.0,0.0,0.3344698261166041,0.0003391967215809,12.0,0.023391812865497,0.2068965517241379,0.0,3.0,0.0,0.3340220385674931,0.0002961989141293,11.0,0.0254629629629629,0.2068965517241379,0.0,4.0,0.0005825980541082,0.3346020761245675,0.0002685938321138,14.0,0.0259259259259259,0.2068965517241379,0.0,3.0,0.0,0.3323943661971831,0.0002885792198019,8.0,0.023391812865497,0.1034482758620689,0.0,1.0,0.0,0.3324646314221891,0.000295349962452
S880U,1.0,0.0005824111822947,0.0344827586206896,1.0,0.0,0.0,0.2807179015186378,0.0004822004379877,1.0,0.0006644518272425,0.0344827586206896,1.0,0.0,0.0,0.2875786695734488,0.000391637520664,1.0,0.0006439150032195,0.0344827586206896,1.0,0.0,0.0,0.3011884550084889,0.0002199419869736,22.0,0.0078180525941719,0.4137931034482758,6.0,0.0,0.0008568334468079,0.341113105924596,0.0005544206535134,36.0,0.0099037138927097,0.7586206896551724,6.0,0.0,0.0002990312175508,0.3405217391304347,0.0006739701427708,25.0,0.0072484778196578,0.5517241379310345,4.0,0.0,0.0,0.3470240167072746,0.0005813457393804,16.0,0.0051298493106764,0.4137931034482758,3.0,0.0,0.0,0.344222833562586,0.0004483120175075,10.0,0.0040192926045016,0.3103448275862069,3.0,0.0,0.0,0.3419883840109327,0.0003991806908163,5.0,0.0030266343825665,0.1724137931034483,2.0,0.0,0.0,0.3181092302778665,0.000326491573105,2.0,0.0023364485981308,0.0689655172413793,1.0,0.0,0.0,0.3071184333229717,0.0002278185596299,0.0,0.0,0.0,0.0,0.0,,,,1.0,0.0009920634920634,0.0344827586206896,1.0,0.0,0.0,0.295551492992078,0.0002065379043907,2.0,0.0011350737797956,0.0689655172413793,1.0,0.0,0.0,0.2995662949194547,0.0002553999582565,4.0,0.0015655577299412,0.1034482758620689,1.0,0.0,0.0,0.3051066580478345,0.0003704920321909,3.0,0.0018438844499078,0.0689655172413793,1.0,0.0,0.0,0.3000672043010752,0.0004444638577103
S612U,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,7.0,0.1891891891891892,0.2413793103448276,1.0,0.0,0.0,0.2833286159071611,0.0003431787894086,13.0,0.2241379310344827,0.4482758620689655,1.0,0.0,0.0,0.2849785407725322,0.0006035670237869,17.0,0.2361111111111111,0.5862068965517241,1.0,0.0,0.0,0.2844802764180823,0.0007130102188925,17.0,0.1976744186046511,0.5862068965517241,1.0,0.0,0.0,0.2789309070230309,0.000751845386107,15.0,0.1744186046511628,0.5172413793103449,1.0,0.0,0.0,0.2779369627507163,0.0008550656421384,15.0,0.1363636363636363,0.5172413793103449,1.0,0.0,0.0,0.2772362385321101,0.0008335800306891,9.0,0.0743801652892562,0.3103448275862069,1.0,0.0,0.0,0.2784660766961652,0.0005457977400281,1.0,0.015625,0.0344827586206896,1.0,0.0,0.0,0.2735906862745098,0.0002418663309287
S25U,26.0,0.0896551724137931,0.4137931034482758,0.0,1.0,0.0,0.3085483055134042,0.0018555393571405,35.0,0.0625,0.5862068965517241,0.0,2.0,0.0,0.3399160490143557,0.0014626717120493,32.0,0.0478325859491778,0.5517241379310345,0.0,3.0,0.0001537520846526,0.3283968900407256,0.0008235252384619,59.0,0.0698224852071005,0.7586206896551724,0.0,4.0,0.0001723560016474,0.3355704697986577,0.0008977672625785,64.0,0.0956651718983557,0.7931034482758621,0.0,2.0,0.0,0.3340156943022859,0.0007711566659752,43.0,0.0854870775347912,0.5862068965517241,0.0,2.0,0.0,0.3331105913798864,0.0005806028023101,35.0,0.0394588500563697,0.4482758620689655,0.0,2.0,0.0,0.3334443704197202,0.0006129675967371,46.0,0.0424746075715604,0.5862068965517241,0.0,2.0,0.0,0.3320066334991708,0.0006858899660283,36.0,0.0632688927943761,0.5172413793103449,0.0,2.0,0.0,0.3321107035678559,0.0004658793354798,24.0,0.1276595744680851,0.3793103448275862,0.0,2.0,0.0,0.3343485617597292,0.0004099687822064,31.0,0.0711009174311926,0.4827586206896552,0.0,2.0,0.0,0.3337870023817625,0.0005388765399295,23.0,0.0412926391382405,0.4137931034482758,0.0,1.0,0.0,0.3252850435949027,0.0003985834612623,26.0,0.0407523510971786,0.3793103448275862,0.0,2.0,0.0,0.3280189959294436,0.0004064063478274,44.0,0.0576671035386631,0.6206896551724138,0.0,3.0,0.0036822595815771,0.3323943661971831,0.0005522677460449,26.0,0.0632603406326034,0.3793103448275862,0.0,2.0,0.0,0.3374905517762661,0.0005863691318528
S361U,1.0,0.0024509803921568,0.0344827586206896,0.0,1.0,0.0,0.3085483055134042,0.0003074238038029,1.0,0.0018975332068311,0.0344827586206896,0.0,1.0,0.0,0.3297550835136931,0.0002459751771743,1.0,0.0014880952380952,0.0344827586206896,0.0,1.0,0.0,0.2698509278977791,0.0001958189361066,5.0,0.0060386473429951,0.1034482758620689,0.0,2.0,0.0,0.3225806451612903,0.0002240299327422,12.0,0.0086705202312138,0.2758620689655172,0.0,2.0,0.0,0.3340156943022859,0.0002776846171405,14.0,0.009090909090909,0.3793103448275862,0.0,2.0,0.0,0.3331105913798864,0.0002974639790412,8.0,0.0053835800807537,0.2413793103448276,0.0,2.0,0.0,0.3334443704197202,0.00025707770705,19.0,0.0116707616707616,0.3103448275862069,0.0,2.0,0.0,0.3320066334991708,0.0003780465480962,48.0,0.0298321939092604,0.4827586206896552,0.0,2.0,0.0,0.3321107035678559,0.0005765850209642,38.0,0.0344827586206896,0.3793103448275862,0.0,2.0,0.0,0.3343485617597292,0.0005645592498604,18.0,0.0236842105263157,0.2758620689655172,0.0,3.0,0.0,0.3351554492654595,0.000387671994506,20.0,0.0259740259740259,0.2413793103448276,0.0,3.0,0.0006082306927783,0.3299319727891156,0.0003736876307328,22.0,0.0221774193548387,0.2068965517241379,0.0,2.0,0.0,0.3275745257452574,0.0003677733737812,11.0,0.0118790496760259,0.1379310344827586,0.0,1.0,0.0,0.3261921216309606,0.000256018557809,1.0,0.0031347962382445,0.0344827586206896,0.0,1.0,0.0,0.3324646314221891,0.0001837308258434
S405U,0.0,0.0,0.0,0.0,0.0,,,,8.0,0.0030534351145038,0.2068965517241379,0.0,5.0,0.0055989454157995,0.351071921334071,0.0006459273490105,21.0,0.0063791008505467,0.4482758620689655,0.0,5.0,0.0027409397108141,0.3407606607760277,0.0007146231239795,28.0,0.0080137378362907,0.4827586206896552,0.0,4.0,0.0,0.3360452776795189,0.0005748898108553,34.0,0.0098436595251881,0.5172413793103449,0.0,4.0,0.0,0.3353888317917095,0.0005346021866358,44.0,0.0114493884985688,0.5862068965517241,0.0,4.0,0.0,0.3369381547820209,0.0006315953586452,27.0,0.0081992104464014,0.4137931034482758,0.0,4.0,0.0003036479600971,0.3356807511737089,0.0005384009766428,15.0,0.0065047701647875,0.3448275862068966,0.0,4.0,0.0002025665077623,0.3342237061769616,0.0003560083171348,24.0,0.0108254397834912,0.4827586206896552,0.0,4.0,0.0,0.3336683417085427,0.00039187833419,22.0,0.0119891008174386,0.4482758620689655,0.0,4.0,0.0,0.3357118586476385,0.0004125368495551,18.0,0.0095288512440444,0.3793103448275862,0.0,3.0,0.0,0.3351554492654595,0.0004010756733914,6.0,0.0054397098821396,0.1724137931034483,0.0,3.0,0.0,0.3351762266758811,0.0002321880408675,1.0,0.002710027100271,0.0344827586206896,0.0,1.0,0.0,0.3121368624919303,0.0001666002717261,6.0,0.0084985835694051,0.1379310344827586,0.0,2.0,0.0,0.3157190635451505,0.0002235513467656,5.0,0.0118203309692671,0.1034482758620689,0.0,2.0,0.0,0.3016891891891892,0.0002688313868735
S351U,2.0,0.0003656975681111,0.0689655172413793,0.0,1.0,0.0,0.3085483055134042,0.0003693484259364,6.0,0.0015255530129672,0.1724137931034483,0.0,2.0,0.0,0.3432210178915006,0.0004422449324107,13.0,0.0033444816053511,0.3448275862068966,0.0,2.0,0.0,0.3368780858336498,0.0004450430960438,22.0,0.0056395795949756,0.4482758620689655,0.0,4.0,0.0002531758809002,0.3389225829468427,0.0004510726982192,25.0,0.006366182836771,0.4827586206896552,0.0,5.0,0.0004741492267605,0.3398125650815689,0.0004179971475949,22.0,0.0049140049140049,0.5172413793103449,0.0,4.0,0.0,0.3364832939588255,0.0003832658282889,15.0,0.0030781859224297,0.3793103448275862,0.0,3.0,0.0,0.3336666666666666,0.0003550308017592,27.0,0.0060308242126423,0.3448275862068966,0.0,2.0,0.0,0.3289516924088071,0.0004549781436572,29.0,0.0066866497578971,0.4137931034482758,0.0,3.0,0.0022235493921915,0.3329989969909729,0.0004000401864518,21.0,0.005221282943809,0.4137931034482758,0.0,3.0,0.0,0.335256192738378,0.0003786043051312,15.0,0.0042869391254644,0.3793103448275862,0.0,3.0,0.0,0.3351554492654595,0.0003549110564439,13.0,0.0035230352303523,0.3103448275862069,0.0,3.0,0.0,0.3351762266758811,0.0003099931922996,18.0,0.0038643194504079,0.3793103448275862,0.0,2.0,0.0,0.3336783988957902,0.0003357492999606,22.0,0.0046838407494145,0.4827586206896552,0.0,2.0,0.0,0.3316936050597329,0.0003552160656524,10.0,0.0043010752688172,0.2758620689655172,0.0,1.0,0.0,0.3324646314221891,0.0003272411443402
S304U,0.0,0.0,0.0,0.0,0.0,,,,3.0,0.001967213114754,0.1034482758620689,0.0,3.0,0.0009422468239462,0.3108787467207472,0.0003912374326169,11.0,0.0040087463556851,0.3103448275862069,0.0,5.0,0.00134991722904,0.3404990403071017,0.0004589946738963,29.0,0.0107927056196501,0.5862068965517241,0.0,4.0,0.0,0.336760014179369,0.0005804945842756,39.0,0.0173179396092362,0.6551724137931034,0.0,4.0,0.0,0.3370051635111876,0.0005848280122743,39.0,0.0178817056396148,0.6896551724137931,0.0,4.0,0.0,0.3364832939588255,0.0005737960792945,34.0,0.0126629422718808,0.5517241379310345,0.0,4.0,0.0,0.335455764075067,0.0006213843711204,32.0,0.0140105078809106,0.5172413793103449,0.0,5.0,0.0,0.3337779259753251,0.0005461335929359,38.0,0.0299921073401736,0.5862068965517241,0.0,5.0,0.0,0.3334449280214261,0.000502344312478,26.0,0.0298850574712643,0.3448275862068966,0.0,4.0,0.0,0.3354838709677419,0.0004403359054646,5.0,0.0051124744376278,0.1724137931034483,0.0,2.0,0.0,0.3315309226089895,0.0002226002298575,25.0,0.0139664804469273,0.5172413793103449,0.0,5.0,0.0054045147021968,0.3358725761772853,0.0004468384949856,52.0,0.0236902050113895,0.8275862068965517,0.0,5.0,0.0,0.335530881332408,0.0006954770165435,40.0,0.0216333153055705,0.6896551724137931,0.0,4.0,0.0,0.3354655294953802,0.0005494894766582,12.0,0.015056461731493,0.3103448275862069,0.0,4.0,0.0,0.3408396946564885,0.0003933514721935
S242U,3.0,0.001187648456057,0.1034482758620689,0.0,1.0,0.0,0.2662592754255783,0.0006013645907657,3.0,0.0015948963317384,0.0689655172413793,0.0,2.0,0.0,0.3366741219851297,0.0003373090328686,31.0,0.0167748917748917,0.4482758620689655,0.0,5.0,0.0,0.3418111753371869,0.0009596300309731,44.0,0.0184563758389261,0.7241379310344828,0.0,7.0,0.0007398837819093,0.3413582464965864,0.0007947263690476,43.0,0.020485945688423,0.7586206896551724,0.0,8.0,0.00106565531505,0.3419490045406916,0.0006271810042068,40.0,0.027359781121751,0.7241379310344828,0.0,7.0,0.0010279772574983,0.3378515757370383,0.0005806184685675,28.0,0.0188045668233713,0.6551724137931034,0.0,4.0,0.0002641348423971,0.3341121495327103,0.0005342141925439,56.0,0.0278053624627606,0.8275862068965517,0.0,3.0,0.0,0.3333333333333333,0.0008205319872734,70.0,0.0361010830324909,0.9310344827586208,0.0,4.0,0.0,0.3336683417085427,0.0007983538014088,59.0,0.0361741263028816,0.8275862068965517,0.0,4.0,0.0,0.3357118586476385,0.000839235590026,53.0,0.032675709001233,0.7586206896551724,0.0,3.0,0.0,0.3351554492654595,0.0008858719804802,57.0,0.028175976272862,0.7931034482758621,0.0,4.0,0.0,0.3356401384083045,0.0008535938225202,54.0,0.0260743602124577,0.7931034482758621,0.0,5.0,0.0,0.335530881332408,0.0007326763099245,45.0,0.0306122448979591,0.7586206896551724,0.0,6.0,0.0006118462394427,0.3366619115549215,0.0006173532841737,27.0,0.0358090185676392,0.4482758620689655,0.0,5.0,0.0,0.341100076394194,0.0006729201007348
