,x_term,x_term_trans,y_term_proukraine,y_term_prorussia,x_final,y_proU_final,y_proR_final,cluster
S672U,1.0,1.0,0.37124336471794306,0.0,1.0,0.45620530975224827,0.0,0
S673U,1.0,1.0,0.38409411327674114,0.0,1.0,0.4607304963923911,0.0,0
S674U,1.0,1.0,0.31069433283352255,0.0,1.0,0.43398144554185186,0.0,0
S675U,1.0,1.0,0.36906290675750364,0.0,1.0,0.45543201214529005,0.0,0
S676U,1.0,1.0,0.7011193774239969,0.0,1.0,0.5705783788979836,0.0,0
S677U,1.0,1.0,0.38926979766022796,0.0,1.0,0.4625384481733889,0.0,0
S678U,1.0,1.0,0.38151173881319833,0.0,1.0,0.45982540939670763,0.0,0
S679U,0.5413141837994597,0.7706570918997299,0.8408407829252721,0.43073388163244586,0.5996503406377613,0.6352560207006018,0.4767785869882815,3
S680U,1.0,1.0,0.5703206506401295,0.0,1.0,0.5235791237902022,0.0,0
S681U,1.0,1.0,0.5840478162105052,0.0,1.0,0.5282542471437207,0.0,0
S682U,1.0,1.0,0.31286449308916275,0.0,1.0,0.4348097592798558,0.0,0
S683U,1.0,1.0,0.33439019167828,0.0,1.0,0.4428841398437216,0.0,0
S684U,1.0,1.0,0.43251907806476875,0.0,1.0,0.4773837186075044,0.0,0
S685U,1.0,1.0,0.6234434636948833,0.0,1.0,0.541917206717412,0.0,0
S686U,1.0,1.0,0.46982736273412284,0.0,1.0,0.4899315803616101,0.0,0
S687U,1.0,1.0,0.43594999275745316,0.0,1.0,0.47854523463379606,0.0,0
S688U,1.0,1.0,0.4659874338913387,0.0,1.0,0.48864689314745774,0.0,0
S689U,1.0,1.0,0.7072928517697379,0.0,1.0,0.5729973144950559,0.0,0
S690U,1.0,1.0,0.7895738358192103,0.0,1.0,0.6084463444779631,0.0,0
S691U,0.8955809219945922,0.947790460997296,0.32419006128653605,1.0,0.724379280849438,0.4390888716744775,1.0,3
S692U,1.0,1.0,0.6727453395935468,0.0,1.0,0.5597652533053005,0.0,0
S693U,1.0,1.0,0.260629927801887,0.0,1.0,0.41397285913054904,0.0,0
S694U,1.0,1.0,0.4943731107887893,0.0,1.0,0.49812429987460793,0.0,0
S695U,1.0,1.0,0.40417392458390244,0.0,1.0,0.4677030715751917,0.0,0
S696U,1.0,1.0,0.794002118150573,0.0,1.0,0.6105774340606269,0.0,0
S697U,1.0,1.0,0.41690671694211223,0.0,1.0,0.4720720416146691,0.0,0
S698U,1.0,1.0,0.3691811667211441,0.0,1.0,0.4554739957858549,0.0,0
S699U,1.0,1.0,0.3750411226288798,0.0,1.0,0.45754826837748297,0.0,0
S700U,1.0,1.0,0.37924752820251695,0.0,1.0,0.45903012129725135,0.0,0
S701U,1.0,1.0,0.13899888066204213,0.0,1.0,0.3525437167451407,0.0,0
S702U,1.0,1.0,0.6776786020527477,0.0,1.0,0.5616122780659376,0.0,0
S703U,0.8944089636248047,0.9472044818124024,0.6739936522849392,1.0,0.7235946469919355,0.5602314115506906,1.0,3
S704U,1.0,1.0,0.435931281455358,0.0,1.0,0.4785389051252739,0.0,0
S705U,1.0,1.0,0.5160974543078067,0.0,1.0,0.5053674669738669,0.0,0
S706U,1.0,1.0,0.7009614854781906,0.0,1.0,0.5705168484441002,0.0,0
S707U,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
S708U,1.0,1.0,0.9674817779981806,0.0,1.0,0.7560170027993521,0.0,0
S709U,1.0,1.0,0.2371734204228697,0.0,1.0,0.40385860795104117,0.0,0
S710U,1.0,1.0,0.3273747052733873,0.0,1.0,0.44027953244740065,0.0,0
S711U,1.0,1.0,0.5938657458050285,0.0,1.0,0.5316218631795355,0.0,0
S712U,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
S713U,1.0,1.0,0.6292104381977515,0.0,1.0,0.5439554941425481,0.0,0
S714U,1.0,1.0,0.7410009880315411,0.0,1.0,0.5867127730248072,0.0,0
S715U,1.0,1.0,0.37473342657694164,0.0,1.0,0.45743964292736033,0.0,0
S716U,1.0,1.0,0.6198286707859003,0.0,1.0,0.5406452041497897,0.0,0
S717U,1.0,1.0,0.4023104378132051,0.0,1.0,0.46706048843629333,0.0,0
S718U,1.0,1.0,0.7498420691495307,0.0,1.0,0.5904735595385471,0.0,0
S719U,1.0,1.0,0.3231237091790389,0.0,1.0,0.43868899028988045,0.0,0
S720U,1.0,1.0,0.36828769976705733,0.0,1.0,0.45515668194487324,0.0,0
S721U,1.0,1.0,0.32857980055490466,0.0,1.0,0.44072871164692506,0.0,0
S722U,1.0,1.0,0.3837607660699899,0.0,1.0,0.46061377798071546,0.0,0
S723U,1.0,1.0,0.4924827917659932,0.0,1.0,0.4974940960844046,0.0,0
S724U,1.0,1.0,0.3433894797447081,0.0,1.0,0.44619038525634713,0.0,0
S725U,1.0,1.0,0.5081026324526658,0.0,1.0,0.5027010876716542,0.0,0
S726U,1.0,1.0,0.2772906619967008,0.0,1.0,0.42084303449081334,0.0,0
S727U,0.8649637971978724,0.9324818985989363,0.4253975374837462,1.0,0.7058164522162953,0.4749664223976184,1.0,3
S728U,1.0,1.0,0.7796808593810078,0.0,1.0,0.6037869141219793,0.0,0
S729U,1.0,1.0,0.6711282917108365,0.0,1.0,0.5591625967823958,0.0,0
S730U,1.0,1.0,0.9650458793844823,0.0,1.0,0.7513913087703183,0.0,0
S731U,1.0,1.0,0.6195801190282189,0.0,1.0,0.5405578956503513,0.0,0
S732U,1.0,1.0,0.24913834373820654,0.0,1.0,0.40908778730585843,0.0,0
S733U,1.0,1.0,0.414948662297734,0.0,1.0,0.4714025119333465,0.0,0
S734U,1.0,1.0,0.24703554984914744,0.0,1.0,0.4081797648799667,0.0,0
S735U,1.0,1.0,0.22622884147482492,0.0,1.0,0.3989337728607881,0.0,0
S736U,1.0,1.0,0.6628568061265753,0.0,1.0,0.5561003927727564,0.0,0
S737U,1.0,1.0,0.6841261295404663,0.0,1.0,0.5640461708961962,0.0,0
S738U,0.7891576996814679,0.8945788498407339,0.20485756409109823,1.0,0.6710188090143246,0.3888690082038546,1.0,3
S739U,1.0,1.0,0.4679480397784599,0.0,1.0,0.4893029749334635,0.0,0
S740U,0.8279630506468862,0.9139815253234431,0.6999031922518282,1.0,0.6873478834849284,0.5701048553096552,1.0,3
S741U,1.0,1.0,0.35370645686989877,0.0,1.0,0.4499361157901794,0.0,0
S742U,1.0,1.0,0.2467548074151965,0.0,1.0,0.40805819107524177,0.0,0
S743U,1.0,1.0,0.6655089547112703,0.0,1.0,0.5570785949296919,0.0,0
S744U,1.0,1.0,0.7868667724715467,0.0,1.0,0.6071577473543608,0.0,0
S745U,1.0,1.0,0.16921127336290986,0.0,1.0,0.3704214653295817,0.0,0
S746U,1.0,1.0,0.3070055427330204,0.0,1.0,0.43256701309666074,0.0,0
S747U,1.0,1.0,0.5001714145111251,0.0,1.0,0.5000571381723649,0.0,0
S748U,1.0,1.0,0.313125077813729,0.0,1.0,0.43490903337804465,0.0,0
S749U,1.0,1.0,0.8269594861896381,0.0,1.0,0.6274774087326397,0.0,0
S750U,1.0,1.0,0.2740882575338064,0.0,1.0,0.41954063160635685,0.0,0
S751U,1.0,1.0,0.3425180362994018,0.0,1.0,0.445871864938022,0.0,0
S752U,1.0,1.0,0.4085631113268343,0.0,1.0,0.4692132806072208,0.0,0
S753U,1.0,1.0,0.2229770834843774,0.0,1.0,0.39744231151782394,0.0,0
S754U,1.0,1.0,0.467160732181664,0.0,1.0,0.4890395528766927,0.0,0
S755U,1.0,1.0,0.24119216733429572,0.0,1.0,0.40563219004028517,0.0,0
S756U,1.0,1.0,0.3258100855344048,0.0,1.0,0.4396952241286612,0.0,0
S757U,1.0,1.0,0.19578113617424842,0.0,1.0,0.3843895175964173,0.0,0
S758U,1.0,1.0,0.2276995064129379,0.0,1.0,0.39960393866063404,0.0,0
S759U,1.0,1.0,0.6568035918570996,0.0,1.0,0.5538801546077736,0.0,0
S760U,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
S761U,1.0,1.0,0.31400738747667667,0.0,1.0,0.43524486951207164,0.0,0
S762U,1.0,1.0,0.3912956356676778,0.0,1.0,0.46324398145560736,0.0,0
S763U,0.029049405545331197,0.5145247027726656,1.0,0.4126334492781645,0.5048427787198609,1.0,0.47060980224043164,2
S764U,1.0,1.0,0.41309112276165605,0.0,1.0,0.47076659796783177,0.0,0
S765U,1.0,1.0,0.9580866908981605,0.0,1.0,0.7394499482051688,0.0,0
S766U,1.0,1.0,0.28652059638410554,0.0,1.0,0.4245519976463791,0.0,0
S767U,1.0,1.0,0.5932399972676794,0.0,1.0,0.5314065718794457,0.0,0
S768U,1.0,1.0,0.5003271061208727,0.0,1.0,0.5001090353874513,0.0,0
S769U,1.0,1.0,0.471844876296316,0.0,1.0,0.49060612586599206,0.0,0
S770U,1.0,1.0,0.6546352235768073,0.0,1.0,0.5530888855339748,0.0,0
S771U,1.0,1.0,0.43556875813003526,0.0,1.0,0.47841626281381233,0.0,0
S772U,1.0,1.0,0.2594778086244549,0.0,1.0,0.4134887668318074,0.0,0
S773U,0.4368971762486088,0.7184485881243043,0.41083913044411735,0.8218887460288663,0.5774367307726828,0.46999463553073895,0.6247436987281101,3
S774U,1.0,1.0,0.6631941568607458,0.0,1.0,0.5562246320287766,0.0,0
S775U,1.0,1.0,0.3469776441645238,0.0,1.0,0.4474983248904411,0.0,0
S776U,1.0,1.0,0.6674142817206314,0.0,1.0,0.5577834506364956,0.0,0
S777U,1.0,1.0,0.5390453274337871,0.0,1.0,0.5130387056160495,0.0,0
S778U,1.0,1.0,0.30892415932536754,0.0,1.0,0.4333037191441317,0.0,0
S779U,1.0,1.0,0.6810619895784572,0.0,1.0,0.5628865986389702,0.0,0
S780U,1.0,1.0,0.6443550222545634,0.0,1.0,0.5493650636673487,0.0,0
S781U,1.0,1.0,0.3784629268517762,0.0,1.0,0.4587541548731305,0.0,0
S782U,1.0,1.0,0.3691026790112122,0.0,1.0,0.4554461323027535,0.0,0
S783U,1.0,1.0,0.41596185418226717,0.0,1.0,0.4717490594493559,0.0,0
S784U,0.7681869499754098,0.884093474987705,0.19835108518523714,1.0,0.663126790654202,0.3856714494218941,1.0,3
S785U,1.0,1.0,0.4464346788492315,0.0,1.0,0.4820837849763153,0.0,0
S786U,1.0,1.0,0.4226530456697274,0.0,1.0,0.4740324038752231,0.0,0
S787U,1.0,1.0,0.2737588162960747,0.0,1.0,0.41940617826927784,0.0,0
S788U,1.0,1.0,0.28956146911620173,0.0,1.0,0.4257600028553728,0.0,0
S789U,0.8967249154283645,0.9483624577141823,0.5934862344015012,1.0,0.7251519060280548,0.53149127969025,1.0,3
S790U,1.0,1.0,0.5434269613527892,0.0,1.0,0.514508145214721,0.0,0
S791U,1.0,1.0,0.8043237532297054,0.0,1.0,0.6156630380874318,0.0,0
S792U,0.48921217704598674,0.7446060885229934,0.39140631455111974,0.7077147467613711,0.5882371835790392,0.4632824937458408,0.5731635775665509,3
S793U,1.0,1.0,0.46772896015639465,0.0,1.0,0.4892296787867526,0.0,0
S794U,1.0,1.0,0.28716151837916604,0.0,1.0,0.424807166445219,0.0,0
S795U,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
S796U,1.0,1.0,0.42440494072960255,0.0,1.0,0.47462878034924694,0.0,0
S797U,1.0,1.0,0.13831904764102887,0.0,1.0,0.3521107440884683,0.0,0
S798U,1.0,1.0,0.37837407759602637,0.0,1.0,0.45872289160105634,0.0,0
S799U,1.0,1.0,0.6274712751659799,0.0,1.0,0.5433396124645004,0.0,0
S800U,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
S801U,1.0,1.0,0.5567078026685164,0.0,1.0,0.5189751634998434,0.0,0
S802U,1.0,1.0,0.5448936070452952,0.0,1.0,0.5150004419110871,0.0,0
S803U,1.0,1.0,0.5875396846679606,0.0,1.0,0.5294495241982068,0.0,0
S804U,0.9269338806861545,0.9634669403430772,0.39101020960950483,1.0,0.7485273537686666,0.46314464746107353,1.0,3
S805U,0.8725814882076413,0.9362907441038206,0.4458931580296739,1.0,0.71009910026184,0.4819013976797368,1.0,3
S806U,1.0,1.0,0.5354615499852331,0.0,1.0,0.5118381833099461,0.0,0
S807U,1.0,1.0,0.1957451672291176,0.0,1.0,0.3843714971622625,0.0,0
S808U,1.0,1.0,0.831339119035517,0.0,1.0,0.6298832309305448,0.0,0
S809U,1.0,1.0,0.4240867843040671,0.0,1.0,0.4745205172803284,0.0,0
S810U,1.0,1.0,0.5404377034292853,0.0,1.0,0.5135054529045819,0.0,0
S811U,1.0,1.0,0.3608614726851461,0.0,1.0,0.4525080128399547,0.0,0
S812U,1.0,1.0,0.5795354612093049,0.0,1.0,0.5267134315821501,0.0,0
S813U,1.0,1.0,0.49081389277650744,0.0,1.0,0.496937657963107,0.0,0
S814U,1.0,1.0,0.6414002495769761,0.0,1.0,0.5483027897149187,0.0,0
S815U,1.0,1.0,0.4685299825951076,0.0,1.0,0.4894976542537695,0.0,0
S816U,1.0,1.0,0.9713969589476324,0.0,1.0,0.7640609495856474,0.0,0
S817U,1.0,1.0,0.7095549260534337,0.0,1.0,0.5738902274441448,0.0,0
S818U,1.0,1.0,0.35758857817588996,0.0,1.0,0.45133407156105126,0.0,0
S819U,1.0,1.0,0.4218243716290968,0.0,1.0,0.4737501042455596,0.0,0
S820U,1.0,1.0,0.7295297520117643,0.0,1.0,0.5819408829442118,0.0,0
S821U,1.0,1.0,0.715475596664995,0.0,1.0,0.5762446815212798,0.0,0
S822U,1.0,1.0,0.7435427393722922,0.0,1.0,0.587786267368895,0.0,0
S823U,1.0,1.0,0.5031298435977398,0.0,1.0,0.5010432933119846,0.0,0
S824U,1.0,1.0,0.38935482040727076,0.0,1.0,0.4625680824108989,0.0,0
S825U,1.0,1.0,0.3575301674882603,0.0,1.0,0.4513130824415207,0.0,0
S826U,1.0,1.0,0.49112386644645756,0.0,1.0,0.49704101249537824,0.0,0
S827U,1.0,1.0,0.25327134366817905,0.0,1.0,0.4108594764895717,0.0,0
S828U,1.0,1.0,0.5144662729185657,0.0,1.0,0.5048232875396813,0.0,0
S829U,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
S830U,1.0,1.0,0.3202263835446064,0.0,1.0,0.43759939594457453,0.0,0
S831U,1.0,1.0,0.41925298849574133,0.0,1.0,0.4728732709790341,0.0,0
S832U,0.791819054442829,0.8959095272214145,0.8757803898212863,1.0,0.6720620650988909,0.6572406044617187,1.0,3
S833U,1.0,1.0,0.44558824041440637,0.0,1.0,0.4817986828001529,0.0,0
S834U,1.0,1.0,0.45001868880163,0.0,1.0,0.4832899598770111,0.0,0
S835U,1.0,1.0,0.5795204986630692,0.0,1.0,0.5267083292168192,0.0,0
S836U,1.0,1.0,0.8018164741525717,0.0,1.0,0.6144117973576744,0.0,0
S837U,1.0,1.0,0.7903210183645729,0.0,1.0,0.6088038826679866,0.0,0
S838U,1.0,1.0,0.4310970882006917,0.0,1.0,0.47690174730935764,0.0,0
S839U,1.0,1.0,0.35227189722498564,0.0,1.0,0.44941798049673226,0.0,0
S840U,1.0,1.0,0.5320736325537287,0.0,1.0,0.5107042756837136,0.0,0
S841U,1.0,1.0,0.3739910025442166,0.0,1.0,0.4571774154575206,0.0,0
S842U,1.0,1.0,0.16416300525469196,0.0,1.0,0.36760049605509343,0.0,0
S843U,1.0,1.0,0.26751203494148923,0.0,1.0,0.4168395991777331,0.0,0
S844U,1.0,1.0,0.7137067289193162,0.0,1.0,0.575538579203993,0.0,0
S845U,1.0,1.0,0.3466123075655603,0.0,1.0,0.4473654134427313,0.0,0
S846U,1.0,1.0,0.27692009110656524,0.0,1.0,0.4206927461242859,0.0,0
S847U,1.0,1.0,0.5300244231687838,0.0,1.0,0.5100188552680395,0.0,0
S848U,1.0,1.0,0.9168568916127294,0.0,1.0,0.6900021516686538,0.0,0
S849U,1.0,1.0,0.5598789897198453,0.0,1.0,0.5200451637173803,0.0,0
S850U,1.0,1.0,0.7507415615654345,0.0,1.0,0.5908604901262782,0.0,0
S851U,1.0,1.0,0.3622382124751429,0.0,1.0,0.45300059733323705,0.0,0
S852U,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
S853U,1.0,1.0,0.7940839126855828,0.0,1.0,0.610617074306478,0.0,0
S854U,1.0,1.0,0.2007675720485247,0.0,1.0,0.3868669066431117,0.0,0
S855U,1.0,1.0,0.6136167573513072,0.0,1.0,0.5384688935545825,0.0,0
S856U,0.9085983798526073,0.9542991899263036,0.3190940093407395,1.0,0.7335978025730449,0.43717229556098103,1.0,3
S857U,1.0,1.0,0.22927241404517773,0.0,1.0,0.40031773932214165,0.0,0
S858U,1.0,1.0,0.24739099589718405,0.0,1.0,0.40833357163573225,0.0,0
S859U,1.0,1.0,0.4291091964811361,0.0,1.0,0.4762273931773904,0.0,0
S860U,1.0,1.0,0.7378855250997489,0.0,1.0,0.5854051647374097,0.0,0
S861U,1.0,1.0,0.3156761909093775,0.0,1.0,0.43587883787655657,0.0,0
S862U,1.0,1.0,0.5378317349071724,0.0,1.0,0.5126320377315655,0.0,0
S863U,1.0,1.0,0.399225936907035,0.0,1.0,0.4659949567768445,0.0,0
S864U,1.0,1.0,0.8503428823754163,0.0,1.0,0.6408597426099527,0.0,0
S865U,1.0,1.0,0.41781320249033516,0.0,1.0,0.4723817312106075,0.0,0
S866U,1.0,1.0,0.5658158328930022,0.0,1.0,0.5220523385036384,0.0,0
S867U,1.0,1.0,0.879038364602966,0.0,1.0,0.6595115699926686,0.0,0
S868U,1.0,1.0,0.3552152719835915,0.0,1.0,0.45048016226319276,0.0,0
S869U,1.0,1.0,0.6820987214063738,0.0,1.0,0.5632783405162035,0.0,0
S870U,1.0,1.0,0.22165009216865705,0.0,1.0,0.39682976949277987,0.0,0
S871U,1.0,1.0,0.30907436940886746,0.0,1.0,0.43336130176842547,0.0,0
S872U,1.0,1.0,0.3586886717045351,0.0,1.0,0.45172912508912194,0.0,0
S873U,1.0,1.0,0.36191888471583034,0.0,1.0,0.45288640902182453,0.0,0
S874U,1.0,1.0,0.5451563843025655,0.0,1.0,0.5150886704753501,0.0,0
S875U,1.0,1.0,0.9264958100605291,0.0,1.0,0.6994518615271275,0.0,0
S876U,1.0,1.0,0.370531350351173,0.0,1.0,0.45595297731904905,0.0,0
S877U,1.0,1.0,0.6317051817218787,0.0,1.0,0.5448407888016107,0.0,0
S878U,1.0,1.0,0.3657858644108931,0.0,1.0,0.4542666351040646,0.0,0
S879U,1.0,1.0,0.42151335669827017,0.0,1.0,0.47364411827534597,0.0,0
S880U,1.0,1.0,0.46508151673417353,0.0,1.0,0.48834363965559185,0.0,0
S881U,1.0,1.0,0.40428915391253095,0.0,1.0,0.4677427779733922,0.0,0
S882U,1.0,1.0,0.3146149294224221,0.0,1.0,0.43547585700932206,0.0,0
S883U,1.0,1.0,0.5515489435468393,0.0,1.0,0.5172374188721915,0.0,0
S884U,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
S885U,0.9020594172818259,0.951029708640913,0.42232489237430804,1.0,0.7288463212956783,0.47392062960823894,1.0,3
S886U,1.0,1.0,0.47253391258876554,0.0,1.0,0.49083643808788935,0.0,0
S887U,1.0,1.0,0.7416467882125422,0.0,1.0,0.5869849478613393,0.0,0
S888U,0.6466406649785787,0.8233203324892894,0.7788844609340118,1.0,0.6255100308817237,0.6034176304911572,1.0,3
S889U,1.0,1.0,0.8946363127288723,0.0,1.0,0.6710636541076157,0.0,0
S890U,0.9049827543289236,0.9524913771644619,0.7343875070302773,1.0,0.730938617052354,0.5839474589281249,1.0,3
S891U,1.0,1.0,0.919695736878353,0.0,1.0,0.6926930872810055,0.0,0
S892U,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
S893U,1.0,1.0,0.3392386689740088,0.0,1.0,0.44467012253811156,0.0,0
S894U,0.5310044064107189,0.7655022032053594,0.7030559661273192,1.0,0.597332311544563,0.5713344136441911,1.0,3
S895U,1.0,1.0,0.3835141655473431,0.0,1.0,0.4605274112805996,0.0,0
S896U,1.0,1.0,0.283103304136634,0.0,1.0,0.4231863488853203,0.0,0
S897U,1.0,1.0,0.5033079104143966,0.0,1.0,0.5011026511048219,0.0,0
S898U,1.0,1.0,0.46881885133043666,0.0,1.0,0.4895942810182686,0.0,0
S899U,1.0,1.0,0.5787632046216518,0.0,1.0,0.5264501426095258,0.0,0
S900U,1.0,1.0,0.8416281811400195,0.0,1.0,0.6357112414354835,0.0,0
S901U,1.0,1.0,0.604673703539665,0.0,1.0,0.5353556860028132,0.0,0
S902U,0.8435089370942985,0.9217544685471493,0.4277773640610969,1.0,0.6946909202249458,0.47577521014746527,1.0,3
S903U,0.7286104124918888,0.8643052062459444,0.7269098005142641,1.0,0.6495752242989296,0.5808669747100688,1.0,3
S904U,1.0,1.0,0.7474346110444193,0.0,1.0,0.5894419429903274,0.0,0
S905U,0.6817847023167669,0.8408923511583835,0.5214182805305226,1.0,0.6352857854244796,0.5071433124768883,1.0,3
S906U,0.8907142853236147,0.9453571426618074,0.46838960053544376,1.0,0.7211650686616634,0.4894506941104664,1.0,3
S907U,1.0,1.0,0.3113373243877833,0.0,1.0,0.4342271555608748,0.0,0
S908U,1.0,1.0,0.3539047890789119,0.0,1.0,0.4500076830464552,0.0,0
S909U,1.0,1.0,0.6037846743561287,0.0,1.0,0.5350474158615726,0.0,0
S910U,1.0,1.0,0.8634177723818766,0.0,1.0,0.6490024567314376,0.0,0
S911U,1.0,1.0,0.46739637931678824,0.0,1.0,0.4891184021426769,0.0,0
S912U,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
S913U,1.0,1.0,0.4718794460618535,0.0,1.0,0.49061768165533365,0.0,0
S914U,1.0,1.0,0.7061885084933757,0.0,1.0,0.5725626935001911,0.0,0
S915U,1.0,1.0,0.5884030071335883,0.0,1.0,0.5297454507050829,0.0,0
S916U,1.0,1.0,0.6444757069650764,0.0,1.0,0.5494085251220439,0.0,0
S917U,1.0,1.0,0.7498215001915173,0.0,1.0,0.5904647210317748,0.0,0
S918U,1.0,1.0,0.6001559569124753,0.0,1.0,0.5337913264512965,0.0,0
S919U,1.0,1.0,0.6305150098979291,0.0,1.0,0.5444181660936764,0.0,0
S920U,1.0,1.0,0.47958904001789493,0.0,1.0,0.4931929842090743,0.0,0
S921U,1.0,1.0,0.6261369913101154,0.0,1.0,0.5428678112892407,0.0,0
S922U,1.0,1.0,0.39984620163751294,0.0,1.0,0.4662094197184198,0.0,0
S923U,1.0,1.0,0.4773231415310717,0.0,1.0,0.4924364349537235,0.0,0
S924U,1.0,1.0,0.4880257313546976,0.0,1.0,0.4960078986174357,0.0,0
S925U,1.0,1.0,0.43299134860536614,0.0,1.0,0.4775437162698711,0.0,0
S926U,1.0,1.0,0.704387603772976,0.0,1.0,0.5718557374254986,0.0,0
S927U,1.0,1.0,0.5902591082901545,0.0,1.0,0.5303822414796122,0.0,0
S928U,1.0,1.0,0.3044021358219945,0.0,1.0,0.4315637270551295,0.0,0
S929U,1.0,1.0,0.5784765115101038,0.0,1.0,0.5263524287714794,0.0,0
S930U,1.0,1.0,0.44127631700875525,0.0,1.0,0.480344817429315,0.0,0
S931U,1.0,1.0,0.7893263129435772,0.0,1.0,0.6083280808209947,0.0,0
S932U,1.0,1.0,0.4573286960766155,0.0,1.0,0.48574541185157777,0.0,0
S933U,1.0,1.0,0.24407934263200848,0.0,1.0,0.40689546445264396,0.0,0
S934U,1.0,1.0,0.344212419257116,0.0,1.0,0.44649086362161666,0.0,0
S935U,1.0,1.0,0.2782891471742517,0.0,1.0,0.42124743721621105,0.0,0
S936U,1.0,1.0,0.5920324608760859,0.0,1.0,0.5309913747147854,0.0,0
S937U,1.0,1.0,0.3969649944694261,0.0,1.0,0.4652123671611739,0.0,0
S938U,1.0,1.0,0.21853214816686906,0.0,1.0,0.39538140433888286,0.0,0
S939U,1.0,1.0,0.46110146235675964,0.0,1.0,0.4870104900417211,0.0,0
S940U,1.0,1.0,0.1931563053286034,0.0,1.0,0.38306868020888946,0.0,0
S941U,1.0,1.0,0.537059444904624,0.0,1.0,0.5123733175656657,0.0,0
S942U,1.0,1.0,0.4895327060467408,0.0,1.0,0.49651044883219414,0.0,0
S943U,1.0,1.0,0.37924690681860496,0.0,1.0,0.4590299028171316,0.0,0
S944U,1.0,1.0,0.6488958049285481,0.0,1.0,0.5510044004826924,0.0,0
S945U,1.0,1.0,0.301918162513249,0.0,1.0,0.4306024864715391,0.0,0
S946U,0.7501177071668146,0.8750588535834073,0.5363334453967316,0.6989700043360187,0.6567436275189535,0.5121301531834763,0.569742173380174,3
S947U,1.0,1.0,0.708420011534264,0.0,1.0,0.5734417907833903,0.0,0
S948U,1.0,1.0,0.28263470328989215,0.0,1.0,0.4229984001072655,0.0,0
S949U,1.0,1.0,0.4385336882428337,0.0,1.0,0.47941870748087206,0.0,0
S950U,1.0,1.0,0.37049265779263274,0.0,1.0,0.4559392599161681,0.0,0
S951U,1.0,1.0,0.6020922852735615,0.0,1.0,0.5344611626011144,0.0,0
S952U,1.0,1.0,0.7338004997616905,0.0,1.0,0.5837039017047272,0.0,0
S953U,0.1521382548339475,0.5760691274169738,0.49465237176269117,0.7151133591837933,0.5255325436904213,0.49821739683486166,0.5760998933359868,3
S954U,1.0,1.0,0.5379248790094728,0.0,1.0,0.5126632450001509,0.0,0
S955U,1.0,1.0,0.5943380494201734,0.0,1.0,0.5317844227561895,0.0,0
S956U,0.2911643266678039,0.645582163333902,0.9270627833711041,0.5607527088641813,0.5498072605827595,0.7000370066225368,0.5203402221900667,3
S957U,1.0,1.0,0.48190542551160787,0.0,1.0,0.49396613295836067,0.0,0
S958U,0.889419155230113,0.9447095776150565,0.3824201639137834,1.0,0.7203286935129962,0.46014403481093574,1.0,3
S959U,1.0,1.0,0.5467354498177825,0.0,1.0,0.5156190079482129,0.0,0
S960U,1.0,1.0,0.29633859704769183,0.0,1.0,0.42842871191358706,0.0,0
S961U,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0
S962U,1.0,1.0,0.37458373682229973,0.0,1.0,0.45738678673597455,0.0,0
S963U,0.8777084029306252,0.9388542014653126,0.5671269707594042,1.0,0.7130955825591032,0.5224963649774189,1.0,3
S964U,1.0,1.0,0.3901662344888305,0.0,1.0,0.46285079217864683,0.0,0
S965U,1.0,1.0,0.26410504166268756,0.0,1.0,0.41542568846192884,0.0,0
S966U,1.0,1.0,0.39850312276077304,0.0,1.0,0.4657449110664717,0.0,0
S967U,1.0,1.0,0.2839586650790782,0.0,1.0,0.4235289938904532,0.0,0
S968U,1.0,1.0,0.3177485217178716,0.0,1.0,0.43666388752883767,0.0,0
S969U,1.0,1.0,0.5186240761855592,0.0,1.0,0.506210579414122,0.0,0
S970U,1.0,1.0,0.40273495842458873,0.0,1.0,0.467206950525535,0.0,0
S971U,1.0,1.0,0.303182217048544,0.0,1.0,0.43109213762719417,0.0,0
S972U,1.0,1.0,0.49719441917573715,0.0,1.0,0.49906479766740514,0.0,0
S973U,1.0,1.0,0.9068181428650637,0.0,1.0,0.68101993345456,0.0,0
S974U,1.0,1.0,0.22297593447622854,0.0,1.0,0.39744178212112663,0.0,0
S975U,1.0,1.0,0.34488991330035323,0.0,1.0,0.44673800893830534,0.0,0
S976U,1.0,1.0,0.220330193873305,0.0,1.0,0.39621821691882847,0.0,0
S977U,1.0,1.0,0.3539034231459247,0.0,1.0,0.45000719021086355,0.0,0
S978U,1.0,1.0,0.3985180440861601,0.0,1.0,0.46575007422418524,0.0,0
S979U,0.5387839594860905,0.7693919797430453,0.287918724278704,0.5484550065040281,0.5990785158383944,0.4251082448059064,0.5161968497839262,3
S980U,1.0,1.0,0.3813145714090883,0.0,1.0,0.4597562199626827,0.0,0
